user,time_stamp,btag,cate,brand,userid,age_level,order_id
526784,1494136414,buy,6093,455750,526784,0,205
526784,1494211724,buy,6541,323635,526784,0,205
526784,1494231225,buy,4262,370203,526784,0,205
526784,1494473520,buy,8178,374611,526784,0,205
526784,1494685039,buy,6114,249158,526784,0,205
531864,1492951522,buy,6165,262431,531864,0,206
531864,1494246788,buy,6065,274147,531864,0,206
531864,1494295225,buy,6932,321329,531864,0,206
531864,1494295302,buy,6541,124132,531864,0,206
531864,1494391593,buy,2157,304329,531864,0,206
531864,1494411262,buy,8156,455821,531864,0,206
533114,1493214670,buy,6609,294195,533114,0,207
533114,1493291736,buy,4267,168008,533114,0,207
533114,1494069057,buy,4864,325938,533114,0,207
533114,1494294628,buy,45,451160,533114,0,207
533270,1493784993,buy,7208,265698,533270,0,208
533270,1493993830,buy,4267,89019,533270,0,208
533270,1494129936,buy,12544,365609,533270,0,208
533270,1494130011,buy,12544,365609,533270,0,208
533270,1494130927,buy,12544,365609,533270,0,208
533270,1494402590,buy,12622,265698,533270,0,208
533270,1494402650,buy,4262,370203,533270,0,208
533270,1494551538,buy,7208,764,533270,0,208
534650,1492810230,buy,9048,444627,534650,0,209
534650,1492813810,buy,9048,391093,534650,0,209
534650,1492813924,buy,9048,139631,534650,0,209
534650,1493085767,buy,5530,381233,534650,0,209
534650,1493777855,buy,6423,364807,534650,0,209
534650,1494231615,buy,94,41411,534650,0,209
534650,1494231684,buy,94,41411,534650,0,209
534650,1494231908,buy,2659,41411,534650,0,209
534650,1494231958,buy,2659,41411,534650,0,209
534650,1494232076,buy,2659,41411,534650,0,209
534650,1494232170,buy,2659,41411,534650,0,209
534650,1494240297,buy,2659,41411,534650,0,209
534650,1494241449,buy,94,41411,534650,0,209
534650,1494294459,buy,94,41411,534650,0,209
534650,1494296686,buy,94,41411,534650,0,209
535608,1494560190,buy,6261,301170,535608,0,210
535608,1494561842,buy,6261,301170,535608,0,210
539446,1492949290,buy,7032,242269,539446,0,211
539446,1494345617,buy,6152,252916,539446,0,211
542701,1493465439,buy,4270,238285,542701,0,212
542701,1493503988,buy,4270,150326,542701,0,212
542701,1494144412,buy,4270,61402,542701,0,212
542701,1494194982,buy,11195,288692,542701,0,212
542701,1494502106,buy,4384,213723,542701,0,212
542701,1494502184,buy,4384,213723,542701,0,212
545155,1492879292,buy,4520,49741,545155,0,213
545155,1492879292,buy,5539,49741,545155,0,213
545155,1492879292,buy,562,125897,545155,0,213
545155,1492954948,buy,5951,62846,545155,0,213
545155,1493407747,buy,6406,385127,545155,0,213
545155,1493407747,buy,123,42726,545155,0,213
545155,1493407747,buy,6255,78649,545155,0,213
545155,1493407747,buy,6409,92693,545155,0,213
545155,1493807481,buy,6251,42323,545155,0,213
546384,1493648640,buy,6423,69120,546384,0,214
546384,1493648640,buy,6423,69120,546384,0,214
546384,1493648939,buy,6423,69120,546384,0,214
546384,1494391057,buy,4282,24909,546384,0,214
546384,1494391057,buy,4282,24909,546384,0,214
546384,1494391347,buy,4282,24909,546384,0,214
547050,1492919768,buy,6249,31331,547050,0,215
547050,1492919768,buy,6251,95776,547050,0,215
547050,1492921108,buy,4520,18595,547050,0,215
547050,1492921108,buy,4520,398071,547050,0,215
547050,1492921108,buy,4520,398071,547050,0,215
547050,1492921108,buy,4520,398071,547050,0,215
547050,1492929661,buy,4520,398071,547050,0,215
547050,1492929661,buy,4520,398071,547050,0,215
547050,1492929661,buy,4520,398071,547050,0,215
547050,1492929661,buy,4520,18595,547050,0,215
547050,1492931001,buy,5467,423783,547050,0,215
547050,1492931001,buy,669,250078,547050,0,215
547050,1492931375,buy,6248,87120,547050,0,215
547050,1493018748,buy,6250,124889,547050,0,215
549321,1494143586,buy,1460,95766,549321,0,216
552443,1492963202,buy,11974,165722,552443,0,217
552443,1492963336,buy,6412,37288,552443,0,217
552443,1493177818,buy,6088,69263,552443,0,217
552443,1493177818,buy,6088,213752,552443,0,217
552443,1493177818,buy,6088,213752,552443,0,217
552443,1493215903,buy,11732,362654,552443,0,217
552443,1493215903,buy,6172,291455,552443,0,217
552443,1493215903,buy,6172,291455,552443,0,217
552443,1493215903,buy,6172,291455,552443,0,217
552443,1493215903,buy,6172,291455,552443,0,217
552443,1493215903,buy,4826,291455,552443,0,217
552443,1493222415,buy,6426,113910,552443,0,217
552443,1493222513,buy,6426,113910,552443,0,217
552443,1493258445,buy,5944,5142,552443,0,217
552443,1493468783,buy,8057,254314,552443,0,217
552443,1493539598,buy,2231,167142,552443,0,217
552443,1493629873,buy,9828,180215,552443,0,217
552443,1493648962,buy,6543,154379,552443,0,217
552443,1493648962,buy,6621,154379,552443,0,217
552443,1493691354,buy,6172,291455,552443,0,217
552443,1493691354,buy,6172,291455,552443,0,217
552443,1493691354,buy,6172,291455,552443,0,217
552443,1493691354,buy,6172,291455,552443,0,217
552443,1493805344,buy,8174,225539,552443,0,217
552443,1493805344,buy,6850,18593,552443,0,217
552443,1493805344,buy,5754,364299,552443,0,217
552443,1493805344,buy,6103,55403,552443,0,217
552443,1493805344,buy,5748,261835,552443,0,217
552443,1493805344,buy,7965,199354,552443,0,217
552443,1493805344,buy,5754,364299,552443,0,217
552443,1494248902,buy,231,146586,552443,0,217
552443,1494248902,buy,6251,39148,552443,0,217
552443,1494248902,buy,6249,90704,552443,0,217
552443,1494248902,buy,748,146586,552443,0,217
552443,1494248902,buy,748,146586,552443,0,217
552443,1494248902,buy,6249,90705,552443,0,217
552443,1494248902,buy,6251,124784,552443,0,217
552443,1494248902,buy,306,27112,552443,0,217
552443,1494248902,buy,6251,27111,552443,0,217
552443,1494261723,buy,4280,98771,552443,0,217
552443,1494262187,buy,7339,304910,552443,0,217
552443,1494469150,buy,4301,141508,552443,0,217
552443,1494469150,buy,4301,141508,552443,0,217
552443,1494587014,buy,6579,340073,552443,0,217
552443,1494587014,buy,6093,432846,552443,0,217
552443,1494587014,buy,7240,132243,552443,0,217
552443,1494587014,buy,7241,321368,552443,0,217
552443,1494587014,buy,6092,367372,552443,0,217
552443,1494587014,buy,6606,58561,552443,0,217
552443,1494587014,buy,6087,252701,552443,0,217
552443,1494587014,buy,5754,364299,552443,0,217
552443,1494587014,buy,6172,58113,552443,0,217
552443,1494587014,buy,6085,55403,552443,0,217
552443,1494587014,buy,6255,143168,552443,0,217
552443,1494605959,buy,5944,127082,552443,0,217
552443,1494605959,buy,5944,127082,552443,0,217
553146,1492873266,buy,6409,71823,553146,0,218
553146,1492873918,buy,6409,71823,553146,0,218
553146,1493463794,buy,7598,266312,553146,0,218
553146,1493463909,buy,134,333696,553146,0,218
553146,1493480338,buy,7598,266312,553146,0,218
553146,1493480808,buy,7621,92825,553146,0,218
553146,1493713876,buy,7607,13741,553146,0,218
553146,1493716420,buy,4709,430944,553146,0,218
553146,1493912769,buy,7196,12869,553146,0,218
553146,1493912769,buy,6430,12869,553146,0,218
553146,1493916752,buy,6430,93403,553146,0,218
553146,1493918323,buy,7196,93403,553146,0,218
553146,1494199300,buy,4301,331178,553146,0,218
553146,1494223613,buy,4485,353787,553146,0,218
553146,1494288585,buy,6763,361467,553146,0,218
554480,1494133052,buy,9102,195798,554480,0,219
554746,1494147239,buy,6848,392773,554746,0,220
554746,1494147239,buy,6848,275600,554746,0,220
554746,1494147344,buy,6848,275600,554746,0,220
558284,1492813400,buy,6421,152792,558284,0,221
558284,1493980387,buy,8068,345540,558284,0,221
558284,1494497211,buy,4520,447000,558284,0,221
558284,1494497522,buy,4768,188059,558284,0,221
558891,1493380358,buy,4385,36181,558891,0,222
558891,1493461185,buy,6251,132684,558891,0,222
558891,1493461185,buy,6251,132684,558891,0,222
558891,1493568794,buy,6244,78157,558891,0,222
558891,1493571997,buy,7434,10839,558891,0,222
558891,1493654076,buy,6739,180835,558891,0,222
558891,1493654322,buy,6739,180835,558891,0,222
558891,1493800638,buy,6852,271783,558891,0,222
558891,1494208811,buy,11204,28264,558891,0,222
558891,1494208987,buy,11204,225489,558891,0,222
558891,1494208987,buy,11204,28264,558891,0,222
558891,1494225216,buy,11002,57459,558891,0,222
558891,1494393832,buy,6421,185,558891,0,222
558891,1494393881,buy,6421,185,558891,0,222
558891,1494404069,buy,6421,185,558891,0,222
558891,1494404122,buy,6421,185,558891,0,222
558891,1494404154,buy,6421,185,558891,0,222
558891,1494404172,buy,6421,185,558891,0,222
558891,1494404199,buy,6421,185,558891,0,222
558891,1494404236,buy,6421,185,558891,0,222
558891,1494404279,buy,6421,185,558891,0,222
558891,1494404374,buy,6421,185,558891,0,222
558891,1494405733,buy,6421,185,558891,0,222
558891,1494471026,buy,4280,143597,558891,0,222
558891,1494510372,buy,8047,449787,558891,0,222
558891,1494510372,buy,7215,449787,558891,0,222
558891,1494598496,buy,6428,93403,558891,0,222
558891,1494654571,buy,6421,158012,558891,0,222
558891,1494654571,buy,7205,188059,558891,0,222
563309,1493102669,buy,5481,55951,563309,0,223
563309,1493102669,buy,4503,55951,563309,0,223
563309,1493125114,buy,123,31725,563309,0,223
563309,1493125226,buy,123,31725,563309,0,223
563309,1494135917,buy,9119,183672,563309,0,223
563309,1494222648,buy,12230,455842,563309,0,223
563309,1494332994,buy,9119,249691,563309,0,223
564588,1492926785,buy,4301,256527,564588,0,224
564588,1492947010,buy,2289,90887,564588,0,224
564588,1493613115,buy,5962,280112,564588,0,224
564588,1493615009,buy,4517,200996,564588,0,224
564588,1493618655,buy,4517,200996,564588,0,224
564588,1493618655,buy,4517,200996,564588,0,224
564588,1493618655,buy,4517,200996,564588,0,224
564588,1493618655,buy,4517,200996,564588,0,224
566975,1492790434,buy,6421,162840,566975,0,225
566975,1492833413,buy,6421,162840,566975,0,225
566975,1493610593,buy,6423,196981,566975,0,225
566975,1493611117,buy,6423,13113,566975,0,225
566975,1493788918,buy,4520,227606,566975,0,225
566975,1493788918,buy,4520,227606,566975,0,225
566975,1493902194,buy,4520,58326,566975,0,225
566975,1493952970,buy,5405,425589,566975,0,225
566975,1494122514,buy,244,391070,566975,0,225
566975,1494122514,buy,580,431977,566975,0,225
566975,1494122514,buy,7752,95766,566975,0,225
566975,1494144456,buy,1159,345753,566975,0,225
566975,1494168784,buy,184,269541,566975,0,225
566975,1494170102,buy,7607,347209,566975,0,225
573084,1493453324,buy,4411,49257,573084,0,226
573084,1494055926,buy,5172,282953,573084,0,226
573084,1494055926,buy,5172,282953,573084,0,226
574136,1493514775,buy,5515,93883,574136,0,227
574893,1493131041,buy,5467,374025,574893,0,228
574893,1493549126,buy,6300,143597,574893,0,228
574893,1493564024,buy,6300,143597,574893,0,228
574893,1494163770,buy,3787,212288,574893,0,228
574893,1494390966,buy,4520,44422,574893,0,228
574893,1494391241,buy,4283,424355,574893,0,228
574893,1494391382,buy,4283,348162,574893,0,228
574893,1494496699,buy,6735,247789,574893,0,228
574893,1494675971,buy,4262,370203,574893,0,228
575054,1492917007,buy,4282,213000,575054,0,229
575054,1492917007,buy,4282,213000,575054,0,229
575054,1493174123,buy,1535,180786,575054,0,229
575054,1493344858,buy,1101,96610,575054,0,229
575054,1493389812,buy,6857,88078,575054,0,229
575054,1493778854,buy,856,290522,575054,0,229
575054,1493779061,buy,856,290522,575054,0,229
575054,1493779061,buy,856,290522,575054,0,229
575054,1493858682,buy,4267,453159,575054,0,229
575054,1493859414,buy,506,416852,575054,0,229
575054,1494151843,buy,6735,207539,575054,0,229
575054,1494207364,buy,6952,192593,575054,0,229
575054,1494207364,buy,6952,192593,575054,0,229
575054,1494398874,buy,856,135706,575054,0,229
575054,1494484373,buy,2205,50522,575054,0,229
575054,1494484685,buy,2200,49617,575054,0,229
575054,1494588452,buy,5869,453371,575054,0,229
575568,1492863884,buy,5858,150318,575568,0,230
575568,1492917730,buy,5158,14174,575568,0,230
575568,1493424899,buy,4545,440594,575568,0,230
575568,1493776411,buy,6116,359406,575568,0,230
575568,1493777669,buy,4315,230795,575568,0,230
575568,1494382242,buy,4517,284908,575568,0,230
575568,1494382299,buy,4517,284908,575568,0,230
575568,1494656451,buy,4828,60377,575568,0,230
577125,1493124981,buy,6251,189916,577125,0,231
577125,1493197927,buy,6251,189916,577125,0,231
577125,1493197927,buy,6251,189916,577125,0,231
577125,1493385439,buy,6251,13858,577125,0,231
577125,1493385540,buy,6251,13858,577125,0,231
577125,1493419883,buy,6251,13858,577125,0,231
577125,1493461183,buy,11204,385531,577125,0,231
577125,1493817927,buy,4297,347821,577125,0,231
577125,1493817927,buy,4295,247841,577125,0,231
577125,1493817927,buy,4295,247841,577125,0,231
577125,1493892922,buy,4295,247841,577125,0,231
577125,1493892922,buy,4297,347821,577125,0,231
577125,1493893065,buy,4295,247841,577125,0,231
577125,1494145405,buy,6251,13858,577125,0,231
577125,1494422778,buy,6245,75684,577125,0,231
577125,1494497206,buy,5467,313882,577125,0,231
577125,1494497206,buy,859,76363,577125,0,231
579192,1492834680,buy,6432,355216,579192,0,232
579192,1493198744,buy,45,117932,579192,0,232
579192,1493791097,buy,283,295828,579192,0,232
579192,1493791097,buy,918,426526,579192,0,232
579192,1493791097,buy,918,426526,579192,0,232
579192,1493791097,buy,918,426526,579192,0,232
579192,1493791097,buy,1175,400083,579192,0,232
579192,1493791097,buy,283,411055,579192,0,232
579192,1493791097,buy,283,411055,579192,0,232
579192,1493791097,buy,918,426526,579192,0,232
579192,1493791097,buy,918,426526,579192,0,232
579192,1493791097,buy,918,426526,579192,0,232
579192,1493822301,buy,283,295828,579192,0,232
579192,1493822301,buy,283,295828,579192,0,232
579192,1493822301,buy,1175,400399,579192,0,232
579192,1493822301,buy,1175,400083,579192,0,232
579192,1494563286,buy,5457,253533,579192,0,232
581148,1492932862,buy,4267,185,581148,0,233
581148,1493651315,buy,4520,207483,581148,0,233
581410,1492887260,buy,6250,17916,581410,0,234
581410,1492887260,buy,6408,117297,581410,0,234
581410,1492887612,buy,6408,117297,581410,0,234
581410,1492887734,buy,6408,117297,581410,0,234
581410,1492888239,buy,6250,114165,581410,0,234
581410,1492922955,buy,5945,459469,581410,0,234
581410,1493767017,buy,4385,114654,581410,0,234
581410,1493776786,buy,4520,247789,581410,0,234
581410,1493776871,buy,4520,435577,581410,0,234
581410,1493776871,buy,4520,247789,581410,0,234
581410,1493786134,buy,6421,269810,581410,0,234
581410,1493786517,buy,669,337365,581410,0,234
581410,1493786855,buy,4384,247789,581410,0,234
581410,1493868128,buy,7453,400399,581410,0,234
581410,1493868153,buy,7453,400399,581410,0,234
581410,1494259548,buy,4505,379839,581410,0,234
581410,1494391247,buy,4385,247789,581410,0,234
581410,1494394780,buy,4283,143597,581410,0,234
581410,1494394780,buy,6027,425337,581410,0,234
581410,1494396820,buy,4283,143597,581410,0,234
581410,1494398827,buy,6027,425337,581410,0,234
581410,1494468158,buy,4262,370203,581410,0,234
581410,1494475659,buy,4262,370203,581410,0,234
583579,1493024196,buy,2,15602,583579,0,235
583579,1493024676,buy,8,130867,583579,0,235
583579,1493025092,buy,4600,230398,583579,0,235
583579,1493025230,buy,6937,63272,583579,0,235
583579,1493044629,buy,5870,359071,583579,0,235
583579,1493050102,buy,11,135061,583579,0,235
583579,1493051148,buy,3,258759,583579,0,235
583579,1493053906,buy,7,375695,583579,0,235
583579,1493167248,buy,4816,407619,583579,0,235
583579,1493270523,buy,247,367325,583579,0,235
583579,1493344885,buy,7,32975,583579,0,235
583579,1493353932,buy,7,375695,583579,0,235
583579,1493562857,buy,11591,251571,583579,0,235
583579,1493596722,buy,2,15602,583579,0,235
583579,1493622932,buy,3,258759,583579,0,235
583579,1493720497,buy,11591,205415,583579,0,235
583579,1493892183,buy,24,84380,583579,0,235
583579,1493969880,buy,7971,402342,583579,0,235
583579,1494045120,buy,22,813,583579,0,235
583579,1494049401,buy,22,238145,583579,0,235
583579,1494081776,buy,5467,336520,583579,0,235
583579,1494081982,buy,4565,24224,583579,0,235
583579,1494087233,buy,12156,376747,583579,0,235
583579,1494549823,buy,749,30908,583579,0,235
583579,1494645532,buy,11134,211931,583579,0,235
585876,1492924909,buy,5177,14174,585876,0,236
585876,1493182074,buy,6879,59137,585876,0,236
585876,1493350280,buy,842,440560,585876,0,236
585876,1493361470,buy,6408,98038,585876,0,236
585876,1493525725,buy,311,185734,585876,0,236
588996,1493191955,buy,4262,370203,588996,0,237
588996,1493192029,buy,4262,370203,588996,0,237
588996,1493600517,buy,6512,324852,588996,0,237
588996,1493603743,buy,6092,411397,588996,0,237
588996,1493652594,buy,4609,373481,588996,0,237
588996,1493713555,buy,5868,408207,588996,0,237
589118,1492878927,buy,7339,95766,589118,0,238
589118,1492878927,buy,7339,234846,589118,0,238
589118,1492933368,buy,201,400753,589118,0,238
589118,1492933368,buy,201,400753,589118,0,238
589118,1492933368,buy,201,400753,589118,0,238
589118,1492933368,buy,201,400753,589118,0,238
589118,1492933368,buy,201,400753,589118,0,238
589118,1492933368,buy,201,400753,589118,0,238
589118,1492933368,buy,201,400753,589118,0,238
589118,1492933368,buy,201,400753,589118,0,238
589118,1493018702,buy,9095,406901,589118,0,238
589118,1493021774,buy,6093,300159,589118,0,238
589118,1493021774,buy,2465,291607,589118,0,238
589118,1493021774,buy,2465,291607,589118,0,238
589118,1493021774,buy,6093,300159,589118,0,238
589118,1493021774,buy,6539,93068,589118,0,238
589118,1493021774,buy,5752,71946,589118,0,238
589118,1493021774,buy,6093,300159,589118,0,238
589118,1493025400,buy,8826,32053,589118,0,238
589118,1493263823,buy,6243,146436,589118,0,238
589118,1493658502,buy,7184,14255,589118,0,238
589118,1493694119,buy,6183,275122,589118,0,238
589118,1493783035,buy,6512,371250,589118,0,238
589118,1493980209,buy,1657,14328,589118,0,238
589118,1493980209,buy,6539,93068,589118,0,238
589118,1493980209,buy,11732,418468,589118,0,238
589118,1493980209,buy,6093,21757,589118,0,238
589118,1493980209,buy,2117,263330,589118,0,238
589118,1494088441,buy,6246,447736,589118,0,238
589118,1494303530,buy,2488,363971,589118,0,238
589118,1494303952,buy,2488,363971,589118,0,238
589118,1494303952,buy,6621,363971,589118,0,238
589118,1494322719,buy,2199,126248,589118,0,238
589118,1494327230,buy,9713,353787,589118,0,238
589118,1494483734,buy,6082,365112,589118,0,238
589118,1494586627,buy,9713,370657,589118,0,238
589118,1494586627,buy,9713,370657,589118,0,238
597450,1492848426,buy,5966,213598,597450,0,239
597450,1492853846,buy,9095,132243,597450,0,239
597450,1492953276,buy,11706,357679,597450,0,239
597450,1493175330,buy,9095,132243,597450,0,239
597450,1493296603,buy,5966,213598,597450,0,239
597450,1493904780,buy,5467,260053,597450,0,239
597450,1493906567,buy,11729,326964,597450,0,239
597450,1493906567,buy,11729,326964,597450,0,239
597450,1493906567,buy,10915,326964,597450,0,239
597450,1494091481,buy,5966,213598,597450,0,239
597450,1494377492,buy,5748,261849,597450,0,239
597450,1494377773,buy,6918,261849,597450,0,239
597450,1494542487,buy,5966,213598,597450,0,239
597450,1494596304,buy,4510,261527,597450,0,239
597450,1494596304,buy,4510,261527,597450,0,239
597450,1494596304,buy,4510,152985,597450,0,239
597450,1494596304,buy,4510,152985,597450,0,239
597450,1494638810,buy,6381,403486,597450,0,239
599567,1492997154,buy,6095,405934,599567,0,240
599567,1492998117,buy,5779,439406,599567,0,240
599567,1493000278,buy,5779,439406,599567,0,240
599567,1493175224,buy,133,297439,599567,0,240
599567,1493185314,buy,5281,309565,599567,0,240
599567,1493480956,buy,5467,292845,599567,0,240
599567,1493481330,buy,5467,292845,599567,0,240
599567,1494162691,buy,4755,282953,599567,0,240
599567,1494163645,buy,392,305779,599567,0,240
599567,1494164013,buy,9095,206774,599567,0,240
599567,1494213884,buy,2488,452400,599567,0,240
599567,1494223766,buy,6093,133071,599567,0,240
599567,1494595101,buy,6960,350684,599567,0,240
605514,1493786583,buy,10453,239793,605514,0,241
605514,1493787351,buy,624,283681,605514,0,241
605514,1493787351,buy,624,283681,605514,0,241
605514,1493787351,buy,5927,417175,605514,0,241
605514,1493787351,buy,4603,195240,605514,0,241
605514,1493787351,buy,5927,417175,605514,0,241
605514,1493787351,buy,9984,422551,605514,0,241
605514,1493787351,buy,5927,417175,605514,0,241
605514,1493787351,buy,4308,452676,605514,0,241
605514,1493787351,buy,11307,36241,605514,0,241
605514,1493787351,buy,1175,304557,605514,0,241
605514,1493804894,buy,932,354166,605514,0,241
605514,1493804925,buy,932,3435,605514,0,241
605514,1493804932,buy,932,3435,605514,0,241
605514,1493805096,buy,932,3435,605514,0,241
605514,1494057764,buy,5172,375049,605514,0,241
605514,1494057943,buy,5172,63126,605514,0,241
605514,1494060149,buy,1175,328779,605514,0,241
605514,1494060149,buy,1175,447744,605514,0,241
605514,1494060149,buy,1175,447744,605514,0,241
605514,1494062516,buy,5172,154625,605514,0,241
605514,1494062516,buy,5172,154625,605514,0,241
605514,1494498157,buy,4270,125444,605514,0,241
605514,1494561940,buy,201,304801,605514,0,241
605514,1494561940,buy,201,304801,605514,0,241
605514,1494561940,buy,201,176249,605514,0,241
605514,1494561940,buy,201,163274,605514,0,241
605514,1494561940,buy,201,163274,605514,0,241
605514,1494561940,buy,201,163274,605514,0,241
605514,1494561940,buy,201,163274,605514,0,241
605514,1494647854,buy,5256,38543,605514,0,241
605514,1494649223,buy,1175,148189,605514,0,241
605514,1494649223,buy,1175,148189,605514,0,241
605514,1494649223,buy,6682,404999,605514,0,241
605514,1494649270,buy,5172,308259,605514,0,241
605514,1494649270,buy,5172,219428,605514,0,241
605514,1494649270,buy,5172,308259,605514,0,241
605514,1494649270,buy,5172,308259,605514,0,241
605514,1494649270,buy,5172,331045,605514,0,241
605514,1494649271,buy,5172,308259,605514,0,241
605514,1494649271,buy,5172,308237,605514,0,241
605514,1494649271,buy,5172,308237,605514,0,241
605514,1494656886,buy,5172,400083,605514,0,241
605514,1494669829,buy,4308,283681,605514,0,241
608273,1493219555,buy,1673,124290,608273,0,242
608273,1493219555,buy,1692,124290,608273,0,242
608273,1493219555,buy,2202,124290,608273,0,242
608273,1493219555,buy,11184,270680,608273,0,242
608273,1493219555,buy,2205,29977,608273,0,242
608273,1493219555,buy,6172,124290,608273,0,242
608273,1493219555,buy,6915,124290,608273,0,242
608273,1493220339,buy,6913,124290,608273,0,242
608273,1493220425,buy,917,301180,608273,0,242
608273,1493220616,buy,917,301180,608273,0,242
608273,1493221394,buy,2202,124290,608273,0,242
608273,1493221394,buy,6172,124290,608273,0,242
608273,1493221394,buy,8179,124290,608273,0,242
608273,1493221394,buy,1673,124290,608273,0,242
608273,1493221394,buy,6915,124290,608273,0,242
608273,1493221434,buy,6915,124290,608273,0,242
608273,1493440806,buy,6251,3435,608273,0,242
608273,1493552703,buy,5138,414913,608273,0,242
608273,1493552818,buy,6251,124105,608273,0,242
608273,1493552918,buy,6251,87668,608273,0,242
608273,1493553188,buy,748,155887,608273,0,242
608273,1493553188,buy,6412,155887,608273,0,242
608273,1493553385,buy,6412,155887,608273,0,242
608273,1493558326,buy,4267,24160,608273,0,242
608273,1493558326,buy,4267,24160,608273,0,242
608273,1493560269,buy,4267,24160,608273,0,242
608273,1493611406,buy,7184,88691,608273,0,242
608273,1493611437,buy,6172,379978,608273,0,242
608273,1493687357,buy,6251,3435,608273,0,242
608273,1493690818,buy,748,139497,608273,0,242
608273,1493853698,buy,9102,334130,608273,0,242
608273,1493856721,buy,4510,261527,608273,0,242
608273,1493869027,buy,6617,168008,608273,0,242
608273,1493869027,buy,6617,168008,608273,0,242
608273,1493869045,buy,6617,168008,608273,0,242
608273,1493892273,buy,1101,357198,608273,0,242
608273,1494509878,buy,7956,31031,608273,0,242
608273,1494509878,buy,6686,274027,608273,0,242
608273,1494509878,buy,6686,274027,608273,0,242
608273,1494509878,buy,6686,274027,608273,0,242
608273,1494509878,buy,6686,274027,608273,0,242
608273,1494509878,buy,6686,274027,608273,0,242
608273,1494509878,buy,6686,274027,608273,0,242
608273,1494509878,buy,6686,274027,608273,0,242
608273,1494509878,buy,6664,274027,608273,0,242
608273,1494510900,buy,4315,75044,608273,0,242
608273,1494510900,buy,474,96689,608273,0,242
608273,1494675142,buy,5138,414913,608273,0,242
608273,1494675207,buy,5138,414913,608273,0,242
608522,1492966491,buy,4505,12530,608522,0,243
608522,1493166110,buy,2146,211672,608522,0,243
608522,1493170012,buy,4826,377472,608522,0,243
608522,1493803792,buy,4267,168008,608522,0,243
611859,1493985782,buy,6423,224832,611859,0,244
611859,1494081358,buy,4520,146115,611859,0,244
611859,1494515392,buy,4520,146115,611859,0,244
622870,1494325475,buy,10333,280595,622870,0,245
625351,1492952924,buy,6422,73789,625351,0,246
625351,1493193065,buy,6249,88204,625351,0,246
625351,1493193077,buy,6244,145240,625351,0,246
625351,1493198038,buy,648,239537,625351,0,246
625351,1493198038,buy,648,239537,625351,0,246
625351,1493198038,buy,648,239537,625351,0,246
625351,1493366939,buy,5539,249364,625351,0,246
625351,1493371715,buy,6341,151215,625351,0,246
625351,1493371715,buy,6341,151215,625351,0,246
625351,1493372661,buy,4520,267222,625351,0,246
625351,1493372661,buy,4520,267222,625351,0,246
625351,1493372661,buy,4520,267222,625351,0,246
625351,1493372661,buy,4520,267222,625351,0,246
625351,1493449860,buy,9295,271575,625351,0,246
625351,1493449860,buy,7393,271575,625351,0,246
625351,1493451077,buy,9295,271575,625351,0,246
625351,1493451627,buy,11181,448734,625351,0,246
625351,1493514861,buy,6339,93403,625351,0,246
625351,1493829733,buy,5751,414661,625351,0,246
625351,1493829733,buy,7967,363722,625351,0,246
625351,1493829733,buy,6543,11230,625351,0,246
625351,1493829733,buy,2205,107356,625351,0,246
625351,1493829733,buy,8169,115501,625351,0,246
625351,1493829733,buy,5751,101632,625351,0,246
625351,1493829733,buy,5869,409419,625351,0,246
625351,1493829733,buy,1673,228765,625351,0,246
625351,1493829733,buy,1673,409419,625351,0,246
625351,1493829733,buy,6180,417458,625351,0,246
625351,1493829733,buy,11732,396567,625351,0,246
625351,1493829733,buy,2205,107356,625351,0,246
625351,1493829733,buy,11732,83039,625351,0,246
625351,1494167902,buy,5059,257084,625351,0,246
625351,1494167902,buy,4485,309999,625351,0,246
625351,1494167902,buy,4485,353787,625351,0,246
625351,1494179502,buy,6274,43945,625351,0,246
625351,1494179502,buy,6274,43945,625351,0,246
625351,1494179510,buy,6274,151087,625351,0,246
625351,1494245392,buy,4489,249158,625351,0,246
625351,1494245392,buy,12681,249158,625351,0,246
625351,1494245392,buy,4490,286727,625351,0,246
625351,1494309522,buy,5554,103147,625351,0,246
625351,1494550290,buy,1928,200935,625351,0,246
628944,1493311272,buy,6252,197850,628944,0,247
628944,1493365637,buy,4267,95766,628944,0,247
628944,1493705255,buy,5338,388380,628944,0,247
628944,1493916640,buy,748,139497,628944,0,247
628944,1493966957,buy,9093,201521,628944,0,247
628944,1494160615,buy,4520,13682,628944,0,247
628944,1494160615,buy,4520,13682,628944,0,247
628944,1494499322,buy,6421,269810,628944,0,247
630814,1492802386,buy,859,117353,630814,0,248
630814,1492802386,buy,859,117353,630814,0,248
630814,1492802386,buy,2792,117353,630814,0,248
630814,1492802594,buy,8864,346827,630814,0,248
630814,1492805298,buy,6478,165826,630814,0,248
630814,1492813945,buy,3155,352548,630814,0,248
630814,1493233393,buy,3433,352548,630814,0,248
630814,1493244311,buy,6269,101503,630814,0,248
630814,1493291000,buy,7434,400399,630814,0,248
630814,1493295398,buy,3155,352548,630814,0,248
630814,1493897895,buy,3155,352548,630814,0,248
630814,1493898700,buy,3155,352548,630814,0,248
630814,1494035634,buy,7971,124027,630814,0,248
630814,1494163196,buy,5692,328331,630814,0,248
630814,1494283393,buy,7908,382271,630814,0,248
630814,1494416229,buy,5554,103147,630814,0,248
630814,1494416295,buy,1596,18953,630814,0,248
630814,1494464392,buy,7455,301393,630814,0,248
630814,1494465948,buy,12401,400399,630814,0,248
