user,time_stamp,btag,cate,brand,order_id
712934,1492815577,buy,1365,235534,32462
712967,1492825950,buy,10892,182401,32463
712983,1492831620,buy,7270,224771,32464
712983,1492831620,buy,7268,186433,32464
712983,1492831620,buy,7267,186433,32464
712983,1492831620,buy,7270,460947,32464
712983,1492831620,buy,7270,210257,32464
712983,1492831620,buy,7270,279275,32464
712983,1492831620,buy,7270,449948,32464
712992,1492792404,buy,6952,380994,32465
712992,1492792551,buy,12247,417898,32465
713016,1492823772,buy,8927,345000,32466
713016,1492823772,buy,6391,249093,32466
713069,1492827582,buy,6736,317053,32467
713084,1492790607,buy,6967,3130,32468
713107,1492827748,buy,7269,197848,32469
713178,1492831861,buy,5390,291441,32470
713178,1492831861,buy,5390,291441,32470
713178,1492832410,buy,6490,291441,32470
713181,1492822580,buy,6426,96276,32471
713181,1492822580,buy,11422,45418,32471
713190,1492813226,buy,6159,29761,32472
713190,1492813276,buy,6159,29761,32472
713190,1492819887,buy,6159,211653,32472
713190,1492827822,buy,6762,351749,32472
713190,1492827862,buy,6762,351749,32472
713199,1492820829,buy,6428,300009,32473
713213,1492819968,buy,1123,8481,32474
713235,1492832472,buy,6427,185,32475
713235,1492832472,buy,6423,115505,32475
713249,1492831060,buy,5539,442223,32476
713250,1492828195,buy,7211,342533,32477
713256,1492817968,buy,12422,388700,32478
713305,1492828839,buy,567,159645,32479
713305,1492830350,buy,1101,447731,32479
713309,1492828671,buy,6198,394939,32480
713366,1492829993,buy,6113,231321,32481
713378,1492819697,buy,1620,299106,32482
713456,1492815507,buy,4262,370203,32483
713459,1492821195,buy,6163,207599,32484
713488,1492824291,buy,7146,136516,32485
713497,1492823046,buy,8198,302414,32486
713511,1492822091,buy,6243,127912,32487
713516,1492812670,buy,4589,389239,32488
713525,1492826454,buy,4520,319201,32489
713594,1492790809,buy,123,226569,32490
713594,1492791385,buy,5480,342760,32490
713626,1492827857,buy,12422,370203,32491
713629,1492830708,buy,5554,103147,32492
713633,1492826088,buy,12422,388700,32493
713649,1492816829,buy,859,74838,32494
713657,1492812461,buy,5920,311819,32495
713666,1492826405,buy,6177,67544,32496
713666,1492826405,buy,6177,67544,32496
713666,1492826405,buy,7146,67544,32496
713667,1492832772,buy,6261,285376,32497
713668,1492827857,buy,4505,427599,32498
713674,1492827637,buy,6800,188220,32499
713689,1492791825,buy,9713,353787,32500
713689,1492791850,buy,9713,353787,32500
713689,1492791954,buy,9713,353787,32500
713689,1492791997,buy,9713,353787,32500
713736,1492821161,buy,4505,342760,32501
713737,1492832146,buy,6421,211898,32502
713764,1492830561,buy,5467,398156,32503
713764,1492832136,buy,6952,270316,32503
713764,1492832136,buy,6952,270316,32503
713780,1492824436,buy,10426,300486,32504
713780,1492825144,buy,5172,360687,32504
713849,1492822869,buy,4263,388700,32505
713858,1492824071,buy,5779,214816,32506
713858,1492832158,buy,4721,372266,32506
713864,1492829145,buy,6196,352548,32507
713904,1492830698,buy,5760,50068,32508
713927,1492825047,buy,6423,237068,32509
713927,1492825047,buy,6423,237068,32509
713944,1492832419,buy,5871,236804,32510
713944,1492832419,buy,5871,236804,32510
713944,1492832419,buy,5871,236804,32510
713944,1492832419,buy,1673,236804,32510
713948,1492816066,buy,4262,370203,32511
713954,1492797388,buy,6181,416100,32512
713954,1492798546,buy,8071,280767,32512
714003,1492831479,buy,6423,196981,32513
714009,1492827944,buy,4262,370203,32514
714012,1492823321,buy,10058,140230,32515
714032,1492823114,buy,242,295711,32516
714032,1492823114,buy,10926,269541,32516
714032,1492823114,buy,5174,31108,32516
714032,1492823114,buy,6409,92693,32516
714032,1492832767,buy,6409,92693,32516
714053,1492825445,buy,4612,437833,32517
714065,1492827877,buy,4929,391581,32518
714093,1492791797,buy,6576,177937,32519
714093,1492791797,buy,6576,77198,32519
714093,1492791797,buy,6576,177937,32519
714093,1492791797,buy,6576,112686,32519
714093,1492791797,buy,6576,112686,32519
714093,1492791797,buy,6576,112686,32519
714093,1492791797,buy,6579,190197,32519
714093,1492791797,buy,6578,129994,32519
714093,1492791797,buy,6576,112686,32519
714093,1492791797,buy,6576,112686,32519
714093,1492791797,buy,6577,112686,32519
714093,1492791797,buy,6577,112686,32519
714127,1492822854,buy,4505,124081,32520
714127,1492822976,buy,4520,124081,32520
714174,1492832470,buy,6554,290283,32521
714174,1492832470,buy,6554,290283,32521
714174,1492832470,buy,6554,290283,32521
714174,1492832470,buy,6554,290283,32521
714178,1492828589,buy,8179,401999,32522
714189,1492810104,buy,3422,251352,32523
714229,1492830086,buy,9673,36241,32524
714235,1492831666,buy,3421,417898,32525
714235,1492831666,buy,3421,195027,32525
714265,1492793185,buy,9102,334130,32526
714280,1492833283,buy,6806,98931,32527
714293,1492833026,buy,5945,184921,32528
714293,1492833045,buy,5945,184921,32528
714303,1492831195,buy,4517,376339,32529
714310,1492821878,buy,4505,415170,32530
714315,1492832756,buy,6806,95545,32531
714319,1492826738,buy,9102,77323,32532
714327,1492819419,buy,11569,176037,32533
714330,1492820403,buy,2468,446565,32534
714330,1492820488,buy,1157,446565,32534
714342,1492791178,buy,1101,341269,32535
714347,1492823307,buy,4262,370203,32536
714353,1492790483,buy,8198,205035,32537
714362,1492823502,buy,3155,352548,32538
714378,1492818892,buy,6181,295885,32539
714378,1492818892,buy,6181,295885,32539
714378,1492829083,buy,6300,293093,32539
714382,1492823692,buy,7340,101384,32540
714412,1492824027,buy,11203,225489,32541
714421,1492825923,buy,6409,23491,32542
714421,1492831807,buy,1101,89430,32542
714422,1492825023,buy,6423,110309,32543
714434,1492813048,buy,6152,209825,32544
714434,1492827563,buy,6157,167425,32544
714438,1492827116,buy,12820,381356,32545
714463,1492829403,buy,7214,372532,32546
714463,1492829403,buy,7214,372532,32546
714463,1492829403,buy,7214,372532,32546
714463,1492829403,buy,7214,372532,32546
714463,1492829403,buy,7214,372532,32546
714537,1492823276,buy,5945,35666,32547
714546,1492794584,buy,6300,143597,32548
714546,1492794633,buy,6300,143597,32548
714546,1492795278,buy,6300,143597,32548
714603,1492820562,buy,6421,269810,32549
714610,1492828177,buy,27,382304,32550
714624,1492822159,buy,7241,196616,32551
714652,1492822788,buy,4824,460507,32552
714652,1492822788,buy,6131,188059,32552
714652,1492822788,buy,10841,300311,32552
714652,1492822788,buy,6131,188059,32552
714652,1492822788,buy,10841,300311,32552
714657,1492814852,buy,6576,49667,32553
714657,1492814906,buy,6576,49667,32553
714675,1492791821,buy,7571,79567,32554
714675,1492791821,buy,10925,237682,32554
714675,1492791821,buy,10925,237682,32554
714675,1492827041,buy,242,181719,32554
714675,1492827041,buy,134,270275,32554
714675,1492827041,buy,7621,430944,32554
714697,1492817704,buy,859,353169,32555
714697,1492817785,buy,6281,97994,32555
714697,1492818685,buy,4505,215380,32555
714697,1492818685,buy,6281,215380,32555
714707,1492821487,buy,6183,156743,32556
714707,1492821487,buy,856,156743,32556
714707,1492821487,buy,856,156743,32556
714750,1492821134,buy,648,76427,32557
714762,1492824362,buy,8888,446690,32558
714762,1492832568,buy,4505,98931,32558
714778,1492816868,buy,12422,252216,32559
714778,1492816884,buy,12422,425589,32559
714786,1492819928,buy,6166,45929,32560
714786,1492820730,buy,6512,316487,32560
714828,1492826629,buy,5545,264281,32561
714828,1492828016,buy,6261,419640,32561
714838,1492825678,buy,2857,350317,32562
714853,1492819346,buy,4308,269733,32563
714853,1492819346,buy,6719,366698,32563
714853,1492819346,buy,6719,366698,32563
714853,1492819346,buy,1049,219901,32563
714853,1492819346,buy,6719,366698,32563
714872,1492816848,buy,4262,370203,32564
714872,1492816882,buy,4262,370203,32564
714908,1492795831,buy,10702,184521,32565
714908,1492802995,buy,10480,250810,32565
714908,1492802995,buy,9784,250810,32565
714937,1492817331,buy,12422,370203,32566
714965,1492831446,buy,4384,307632,32567
714981,1492819134,buy,6181,30276,32568
714981,1492819134,buy,6181,30276,32568
714981,1492819134,buy,6181,30276,32568
714981,1492819134,buy,6181,30276,32568
714981,1492819134,buy,6181,30276,32568
715000,1492822235,buy,12282,131559,32569
715010,1492831508,buy,5921,168008,32570
715016,1492828061,buy,6416,353454,32571
715028,1492832335,buy,4759,21055,32572
715049,1492828366,buy,10473,369995,32573
715061,1492825974,buy,9688,314219,32574
715063,1492825230,buy,8513,373356,32575
715070,1492824348,buy,6298,307555,32576
715079,1492828683,buy,11123,373601,32577
715093,1492831866,buy,6423,319630,32578
715093,1492832392,buy,4314,341615,32578
715143,1492821007,buy,5920,398976,32579
715143,1492821030,buy,5920,398976,32579
715143,1492821030,buy,5920,398976,32579
715143,1492823211,buy,4521,78427,32579
715166,1492826370,buy,1781,412776,32580
715166,1492826453,buy,1781,66232,32580
715166,1492826554,buy,1378,299264,32580
715167,1492818261,buy,12422,370203,32581
715180,1492828279,buy,6512,147625,32582
715180,1492828279,buy,6512,147625,32582
715180,1492828279,buy,6511,147625,32582
715180,1492828279,buy,6176,147625,32582
715190,1492820070,buy,11339,100432,32583
715190,1492820559,buy,11158,190984,32583
715190,1492820559,buy,11158,190984,32583
715190,1492825120,buy,7204,242753,32583
715190,1492825120,buy,7204,337759,32583
715190,1492825120,buy,7204,345744,32583
715195,1492824292,buy,8668,336710,32584
715214,1492829917,buy,3518,274798,32585
715214,1492830111,buy,6245,72114,32585
715250,1492816535,buy,4726,311025,32586
715283,1492827079,buy,2848,254969,32587
715283,1492829190,buy,6405,31648,32587
715283,1492829190,buy,11732,31647,32587
715283,1492832969,buy,10876,3130,32587
715295,1492829593,buy,822,54700,32588
715297,1492810111,buy,4505,167959,32589
715337,1492827431,buy,6738,314172,32590
715358,1492824577,buy,5281,345195,32591
715358,1492827937,buy,5281,412390,32591
715358,1492827937,buy,5281,412390,32591
715358,1492828455,buy,183,345195,32591
715358,1492829374,buy,4282,16731,32591
715368,1492832372,buy,5545,271582,32592
715404,1492798900,buy,6806,450,32593
715404,1492799383,buy,4278,177078,32593
715441,1492792676,buy,4385,342760,32594
715500,1492790910,buy,5945,118073,32595
715503,1492828129,buy,8888,326253,32596
715503,1492828300,buy,4612,445027,32596
715513,1492829997,buy,7572,220189,32597
715519,1492791454,buy,5038,284092,32598
715519,1492791859,buy,5038,284092,32598
715519,1492794373,buy,4385,393933,32598
715528,1492829713,buy,6806,98931,32599
715534,1492824246,buy,1624,69609,32600
715534,1492824246,buy,1624,69609,32600
715534,1492824246,buy,1624,69609,32600
715534,1492824246,buy,1624,69609,32600
715534,1492824246,buy,1624,69609,32600
715537,1492832251,buy,4517,304620,32601
715574,1492813185,buy,4267,168008,32602
715574,1492813185,buy,4267,168008,32602
715586,1492827480,buy,506,184921,32603
715590,1492825833,buy,4262,370203,32604
715651,1492825249,buy,6183,12869,32605
715651,1492825532,buy,6183,12869,32605
715651,1492825674,buy,6183,12869,32605
715686,1492825805,buy,3570,390518,32606
715696,1492794275,buy,4505,118738,32607
715696,1492794683,buy,4505,41958,32607
715696,1492830370,buy,4301,319747,32607
715703,1492796336,buy,10986,380638,32608
715703,1492797259,buy,278,141246,32608
715703,1492800139,buy,5751,454350,32608
715706,1492825018,buy,6420,100666,32609
715706,1492825018,buy,6405,71262,32609
715706,1492825018,buy,6255,157681,32609
715706,1492825018,buy,6407,252958,32609
715711,1492825521,buy,4267,39211,32610
715761,1492828501,buy,4829,61886,32611
715761,1492828501,buy,4829,61886,32611
715810,1492830555,buy,5945,118073,32612
715849,1492814798,buy,6183,233022,32613
715849,1492814798,buy,6183,233022,32613
715849,1492814798,buy,6183,233022,32613
715849,1492814798,buy,7146,233022,32613
715849,1492814798,buy,6952,107420,32613
715916,1492832864,buy,4609,56356,32614
715916,1492832864,buy,4609,56356,32614
715940,1492832963,buy,549,455310,32615
715942,1492828223,buy,6421,87847,32616
715965,1492823157,buy,6724,194559,32617
715965,1492823157,buy,6724,194559,32617
716029,1492818470,buy,4824,444868,32618
716029,1492818470,buy,4824,444868,32618
716060,1492833306,buy,4267,262256,32619
716069,1492832911,buy,10953,438279,32620
716069,1492832911,buy,10953,438279,32620
716069,1492832911,buy,10953,438279,32620
716069,1492832911,buy,10952,297569,32620
716069,1492832911,buy,10952,297569,32620
716072,1492791317,buy,8844,118309,32621
716072,1492820295,buy,6952,91804,32621
716072,1492820295,buy,7146,91804,32621
716072,1492820295,buy,6183,287613,32621
716072,1492820810,buy,6952,91804,32621
716072,1492820810,buy,6952,91804,32621
716072,1492820810,buy,7146,91804,32621
716072,1492820810,buy,6952,91804,32621
716072,1492820810,buy,856,91804,32621
716096,1492828588,buy,3421,352310,32622
716097,1492814980,buy,6423,432985,32623
716118,1492821029,buy,6718,170436,32624
716118,1492821029,buy,6711,138260,32624
716118,1492821029,buy,6711,176029,32624
716118,1492821029,buy,6725,138260,32624
716118,1492821029,buy,6686,38543,32624
716118,1492821029,buy,6711,138260,32624
716135,1492828506,buy,7934,454025,32625
716144,1492790566,buy,6806,238319,32626
716144,1492790566,buy,6510,295201,32626
716144,1492790566,buy,4385,12437,32626
716144,1492790566,buy,7146,270521,32626
716144,1492790566,buy,7146,434650,32626
716144,1492790566,buy,6139,185841,32626
716164,1492829388,buy,4314,439805,32627
716183,1492829286,buy,4267,133256,32628
716183,1492829789,buy,4308,115379,32628
716202,1492792237,buy,4384,286765,32629
716282,1492820947,buy,6027,412408,32630
716282,1492829899,buy,5151,36241,32630
716286,1492831659,buy,4262,370203,32631
716304,1492829751,buy,6511,354936,32632
716304,1492829812,buy,6426,116339,32632
716319,1492832264,buy,5868,235916,32633
716330,1492825687,buy,8057,254314,32634
716330,1492826062,buy,6595,281907,32634
716330,1492826062,buy,10489,153954,32634
716330,1492829798,buy,562,325361,32634
716336,1492825229,buy,4310,228373,32635
716389,1492793678,buy,6806,30759,32636
716392,1492791708,buy,3775,186604,32637
716424,1492825023,buy,4262,370203,32638
716430,1492831352,buy,10951,198133,32639
716465,1492824091,buy,1101,96610,32640
716465,1492824347,buy,1101,96610,32640
716474,1492831705,buy,6426,38100,32641
716474,1492832488,buy,5945,22641,32641
716479,1492823759,buy,5444,263983,32642
716479,1492824094,buy,5444,263983,32642
716479,1492830393,buy,11706,433224,32642
716479,1492831248,buy,11706,433224,32642
716480,1492824169,buy,4505,430578,32643
716486,1492826956,buy,7965,210298,32644
716486,1492826956,buy,2505,76749,32644
716486,1492826956,buy,5868,350990,32644
716486,1492826956,buy,8174,28168,32644
716486,1492827572,buy,12674,218730,32644
716486,1492827572,buy,7888,125311,32644
716486,1492827572,buy,4315,34665,32644
716486,1492827572,buy,7965,210298,32644
716522,1492800853,buy,11599,382561,32645
716543,1492829979,buy,11002,65876,32646
716546,1492829016,buy,4262,370203,32647
716596,1492823034,buy,5779,25085,32648
716596,1492823034,buy,7889,240953,32648
716596,1492823034,buy,214,46636,32648
716596,1492823034,buy,493,261083,32648
716596,1492823034,buy,7889,240953,32648
716596,1492823034,buy,7889,240953,32648
716596,1492823034,buy,6110,208977,32648
716596,1492823034,buy,7889,240953,32648
716596,1492823233,buy,6183,339519,32648
716596,1492823233,buy,6183,339519,32648
716596,1492823233,buy,6183,339519,32648
716607,1492822859,buy,6254,59903,32649
716614,1492790626,buy,6927,239234,32650
716614,1492790626,buy,6913,239234,32650
716614,1492790626,buy,6928,239234,32650
716617,1492828167,buy,4612,397303,32651
716656,1492821067,buy,9742,160573,32652
716658,1492828445,buy,6426,62452,32653
716698,1492830570,buy,12906,21030,32654
716708,1492798560,buy,5954,164153,32655
716708,1492798560,buy,4520,164153,32655
716716,1492828757,buy,6558,24591,32656
716734,1492829391,buy,11195,283028,32657
716768,1492829593,buy,4292,89859,32658
716768,1492829593,buy,4292,89859,32658
716795,1492823864,buy,11941,62504,32659
716795,1492823873,buy,11941,62504,32659
716805,1492818650,buy,6617,31276,32660
716808,1492824269,buy,877,255785,32661
716808,1492830047,buy,731,14655,32661
716819,1492831304,buy,4284,164500,32662
716819,1492831304,buy,4520,164500,32662
716836,1492796643,buy,8169,186897,32663
716836,1492796643,buy,6079,372524,32663
716836,1492796643,buy,6086,349529,32663
716836,1492796643,buy,6079,372524,32663
716846,1492830188,buy,4846,108165,32664
716847,1492796620,buy,4316,91449,32665
716848,1492832224,buy,4267,5544,32666
716852,1492828563,buy,5213,390518,32667
716865,1492829459,buy,6448,88078,32668
716869,1492828038,buy,4267,122339,32669
716869,1492832184,buy,11606,304488,32669
716871,1492831495,buy,10927,238983,32670
716871,1492831495,buy,10933,136207,32670
716871,1492831495,buy,7571,100845,32670
716871,1492831495,buy,242,367830,32670
716893,1492830046,buy,6208,259354,32671
716917,1492803527,buy,6180,212515,32672
716917,1492803527,buy,6180,212515,32672
716944,1492822525,buy,8056,135030,32673
716946,1492828405,buy,4262,370203,32674
716946,1492828413,buy,4262,370203,32674
716981,1492831059,buy,6506,6647,32675
716995,1492792682,buy,7971,353787,32676
716995,1492796107,buy,7971,353787,32676
717043,1492825939,buy,1988,3088,32677
717050,1492798379,buy,1624,237452,32678
717050,1492798379,buy,1624,237452,32678
717050,1492798379,buy,1620,170396,32678
717050,1492798379,buy,1620,170396,32678
717050,1492798379,buy,1620,170396,32678
717050,1492798379,buy,1620,170396,32678
717050,1492798379,buy,1620,170396,32678
717050,1492798379,buy,1620,170396,32678
717050,1492798379,buy,1620,170396,32678
717050,1492798379,buy,1620,170396,32678
717050,1492798379,buy,1620,170396,32678
717050,1492798379,buy,1620,170396,32678
717050,1492804394,buy,7340,222663,32678
717050,1492804394,buy,7340,443907,32678
717050,1492804394,buy,7340,443907,32678
717050,1492822424,buy,6404,317759,32678
717050,1492822424,buy,6404,437621,32678
717050,1492822424,buy,6404,373449,32678
717050,1492822424,buy,6404,373449,32678
717050,1492822424,buy,6404,424176,32678
717050,1492822424,buy,4522,420995,32678
717050,1492822424,buy,4522,168163,32678
717050,1492822424,buy,6404,424176,32678
717050,1492822424,buy,6404,141990,32678
717062,1492831477,buy,4746,282798,32679
717062,1492832211,buy,4280,253040,32679
717067,1492828719,buy,6508,38100,32680
717079,1492829497,buy,7339,157306,32681
717079,1492829497,buy,7339,157306,32681
717115,1492800140,buy,12031,126744,32682
717132,1492816321,buy,3343,328425,32683
717132,1492816321,buy,3510,328425,32683
717137,1492791455,buy,8198,205035,32684
717152,1492823968,buy,6142,66630,32685
717152,1492823968,buy,4385,66630,32685
717155,1492825493,buy,6686,188059,32686
717155,1492825493,buy,6682,188059,32686
717155,1492825493,buy,6411,87668,32686
717155,1492825493,buy,6686,188059,32686
717155,1492825493,buy,6686,188059,32686
717155,1492825493,buy,5484,95766,32686
717155,1492825493,buy,6682,188059,32686
717155,1492825493,buy,5484,95766,32686
717155,1492825493,buy,6686,188059,32686
717155,1492825493,buy,6682,392782,32686
717155,1492825493,buy,5467,392782,32686
717155,1492825493,buy,5467,199329,32686
717155,1492825493,buy,5467,304557,32686
717195,1492828339,buy,7877,250810,32687
717206,1492816318,buy,9447,359052,32688
717206,1492816318,buy,9447,359052,32688
717206,1492816695,buy,9447,203922,32688
717207,1492793034,buy,4637,425589,32689
717214,1492816408,buy,6205,255186,32690
717214,1492816466,buy,6205,255186,32690
717220,1492826232,buy,9877,120727,32691
717220,1492826367,buy,10586,217902,32691
717233,1492790920,buy,266,333696,32692
717247,1492820063,buy,6246,26146,32693
717287,1492792137,buy,10453,239793,32694
717287,1492793255,buy,4332,431524,32694
717287,1492793255,buy,10453,442929,32694
717287,1492793255,buy,4332,431524,32694
717287,1492793255,buy,7172,239793,32694
717287,1492793255,buy,4332,431524,32694
717305,1492829878,buy,10798,181679,32695
717305,1492829878,buy,10798,181679,32695
717305,1492830015,buy,6793,181673,32695
717305,1492830450,buy,6423,255933,32695
717308,1492831871,buy,832,3400,32696
717339,1492832595,buy,6735,160288,32697
717351,1492830602,buy,9102,129994,32698
717351,1492830602,buy,4280,159670,32698
717368,1492818508,buy,5410,416837,32699
717368,1492818619,buy,506,184921,32699
717385,1492793187,buy,121,253533,32700
717405,1492817088,buy,6409,68561,32701
717405,1492817088,buy,6409,92693,32701
717414,1492818172,buy,9462,76385,32702
717415,1492825684,buy,6198,60793,32703
717436,1492797394,buy,5945,98931,32704
717446,1492814690,buy,6589,11299,32705
717486,1492793321,buy,10757,292732,32706
717486,1492794074,buy,366,99356,32706
717486,1492794074,buy,366,371391,32706
717486,1492794074,buy,6183,99356,32706
717486,1492794074,buy,6183,99356,32706
717509,1492803339,buy,4262,370203,32707
717520,1492832413,buy,5832,299936,32708
717548,1492825058,buy,6952,275944,32709
717548,1492825217,buy,6952,290023,32709
717548,1492825511,buy,7146,290023,32709
717557,1492829633,buy,6423,293023,32710
717565,1492819719,buy,4856,328578,32711
717565,1492825920,buy,6421,413521,32711
717570,1492797146,buy,4267,120056,32712
717596,1492790727,buy,7743,302558,32713
717636,1492822046,buy,1928,200935,32714
717637,1492824735,buy,6152,252916,32715
717653,1492818930,buy,4781,67652,32716
717709,1492793452,buy,4371,187115,32717
717712,1492824596,buy,4266,256574,32718
717712,1492824596,buy,4266,256574,32718
717738,1492826423,buy,6932,256476,32719
717761,1492821142,buy,9668,115883,32720
717761,1492821142,buy,9668,115883,32720
717761,1492821142,buy,9668,115883,32720
717761,1492821142,buy,9668,115883,32720
717761,1492821142,buy,9668,115883,32720
717761,1492821142,buy,9668,115883,32720
717761,1492821142,buy,9668,115883,32720
717761,1492821142,buy,9668,115883,32720
717761,1492822806,buy,7025,115883,32720
717761,1492822876,buy,7025,115883,32720
717763,1492824700,buy,12422,370203,32721
717782,1492826435,buy,4432,330321,32722
717814,1492823287,buy,1124,107834,32723
717874,1492829055,buy,4280,458175,32724
717874,1492829055,buy,4282,188059,32724
717908,1492832173,buy,6967,84587,32725
717908,1492832173,buy,6967,84587,32725
717909,1492823383,buy,5213,390518,32726
717922,1492831200,buy,562,146115,32727
717922,1492831200,buy,4521,146115,32727
717966,1492825245,buy,1563,64528,32728
717984,1492827804,buy,5038,270079,32729
718011,1492831516,buy,4431,360179,32730
718011,1492832536,buy,1626,427667,32730
718011,1492832600,buy,1626,427667,32730
718026,1492790436,buy,8198,205035,32731
718028,1492823242,buy,4262,370203,32732
718045,1492830131,buy,841,377176,32733
718047,1492824802,buy,5989,109326,32734
718047,1492824802,buy,1124,109326,32734
718047,1492824802,buy,6281,109326,32734
718047,1492824802,buy,507,109326,32734
718047,1492824802,buy,6283,109326,32734
718047,1492824802,buy,6284,109326,32734
718050,1492828728,buy,5945,205906,32735
718054,1492823053,buy,7083,175932,32736
718054,1492823053,buy,12069,370203,32736
718057,1492816718,buy,4278,60793,32737
718063,1492824515,buy,6103,55403,32738
718063,1492824515,buy,6091,432846,32738
718063,1492824515,buy,9095,334601,32738
718063,1492824515,buy,6576,128198,32738
718063,1492824515,buy,6576,128198,32738
718063,1492824515,buy,1391,320939,32738
718063,1492824515,buy,1692,256409,32738
718063,1492824515,buy,6576,128198,32738
718063,1492824515,buy,7965,353817,32738
718063,1492824515,buy,7233,212732,32738
718063,1492824515,buy,7967,31671,32738
718084,1492821008,buy,8169,256239,32739
718084,1492822938,buy,6080,106032,32739
718084,1492822938,buy,8175,54365,32739
718085,1492815746,buy,6606,394260,32740
718085,1492815861,buy,1147,31061,32740
718085,1492819711,buy,6577,177937,32740
718085,1492819711,buy,6577,177937,32740
718085,1492819711,buy,6577,177937,32740
718117,1492816463,buy,4262,370203,32741
718128,1492814461,buy,4314,337916,32742
718186,1492813252,buy,6261,305152,32743
718186,1492813252,buy,4520,409934,32743
718186,1492829135,buy,1101,24346,32743
718186,1492829841,buy,6405,100897,32743
718192,1492827740,buy,6252,2601,32744
718192,1492829431,buy,4539,353787,32744
718192,1492829431,buy,6252,2601,32744
718194,1492827267,buy,6281,276962,32745
718194,1492827267,buy,6281,276962,32745
718194,1492827267,buy,6281,276962,32745
718194,1492827267,buy,6281,276962,32745
718194,1492828532,buy,6281,276962,32745
718194,1492828532,buy,5999,326270,32745
718194,1492828532,buy,11797,378585,32745
718194,1492828532,buy,6281,276962,32745
718194,1492828764,buy,6281,276962,32745
718194,1492828764,buy,6281,276962,32745
718194,1492829165,buy,4385,69038,32745
718208,1492826830,buy,7209,372532,32746
718208,1492826830,buy,7209,372532,32746
718208,1492827102,buy,7209,372532,32746
718219,1492832363,buy,6172,419423,32747
718219,1492832363,buy,6172,419423,32747
718219,1492832363,buy,2243,419423,32747
718219,1492832363,buy,6172,419423,32747
718231,1492826738,buy,5467,459469,32748
718231,1492826738,buy,6280,100456,32748
718242,1492825529,buy,6342,281174,32749
718246,1492825744,buy,6261,189278,32750
718247,1492827946,buy,6851,124290,32751
718247,1492827946,buy,6838,124290,32751
718247,1492827946,buy,6180,124290,32751
718247,1492827946,buy,6841,124290,32751
718247,1492827946,buy,6839,124290,32751
718247,1492827946,buy,6932,124290,32751
718247,1492827946,buy,6918,124290,32751
718276,1492819502,buy,4270,4165,32752
718307,1492825548,buy,5206,118936,32753
718331,1492833249,buy,5945,376730,32754
718350,1492829409,buy,9497,205607,32755
718364,1492800488,buy,4267,80615,32756
718364,1492800656,buy,4267,80615,32756
718371,1492832619,buy,8169,312756,32757
718379,1492826487,buy,5407,109362,32758
718398,1492826411,buy,9102,77323,32759
718412,1492825115,buy,1665,401126,32760
718412,1492825115,buy,6261,401126,32760
718412,1492825571,buy,6261,401126,32760
718424,1492792112,buy,5944,292657,32761
718436,1492829186,buy,7340,269454,32762
718436,1492829186,buy,7210,304557,32762
718437,1492794212,buy,9101,323733,32763
718437,1492794363,buy,9100,54272,32763
718437,1492825367,buy,1157,370532,32763
718437,1492825367,buy,5281,370532,32763
718437,1492826678,buy,5281,370532,32763
718450,1492790742,buy,1,58175,32764
718450,1492791606,buy,6495,12014,32764
718450,1492791644,buy,10,164151,32764
718450,1492822481,buy,4384,375768,32764
718454,1492791369,buy,6409,131242,32765
718478,1492829953,buy,5467,269967,32766
718478,1492829953,buy,5467,269967,32766
718478,1492829953,buy,5467,269967,32766
718478,1492830227,buy,5467,269967,32766
718478,1492830227,buy,5467,269967,32766
718478,1492830227,buy,5467,269967,32766
718478,1492830227,buy,5467,269967,32766
718599,1492832556,buy,4290,260204,32767
718599,1492832556,buy,4290,260204,32767
718601,1492823545,buy,5945,409740,32768
718608,1492816531,buy,5281,425589,32769
718634,1492817297,buy,2211,432241,32770
718634,1492817297,buy,2211,51818,32770
718639,1492790466,buy,6410,54735,32771
718639,1492791005,buy,7212,269648,32771
718639,1492791131,buy,8994,60166,32771
718642,1492821736,buy,4522,287789,32772
718642,1492821736,buy,4522,249158,32772
718642,1492821736,buy,4522,249158,32772
718642,1492821736,buy,4522,249158,32772
718642,1492821736,buy,4522,249158,32772
718642,1492821736,buy,4522,249158,32772
718642,1492821736,buy,4522,249158,32772
718642,1492821736,buy,4522,287789,32772
718642,1492821736,buy,4522,249158,32772
718643,1492826474,buy,6512,38100,32773
718643,1492826474,buy,6512,39211,32773
718643,1492826673,buy,6512,38100,32773
718643,1492826673,buy,6512,39211,32773
718645,1492813271,buy,1535,292086,32774
718647,1492821854,buy,6412,44049,32775
718647,1492821854,buy,6409,160353,32775
718648,1492830164,buy,7965,210298,32776
718648,1492830164,buy,6541,199354,32776
718648,1492832335,buy,6432,196981,32776
718651,1492793787,buy,731,390697,32777
718651,1492793787,buy,731,390697,32777
718653,1492819253,buy,1044,102457,32778
718653,1492819253,buy,240,102457,32778
718653,1492820417,buy,4387,236225,32778
718653,1492820417,buy,4640,371514,32778
718653,1492820417,buy,4388,190884,32778
718653,1492820417,buy,4497,289287,32778
718653,1492820417,buy,4640,236225,32778
718653,1492820417,buy,4640,236225,32778
718653,1492821135,buy,5301,101908,32778
718667,1492821736,buy,3787,280862,32779
718673,1492821810,buy,7971,454237,32780
718701,1492829376,buy,5869,453371,32781
718703,1492792686,buy,392,119431,32782
718703,1492821599,buy,4753,235478,32782
